word,count
"Pakistan","1450"
"motive","1404"
"responsibility","1328"
"specific","1302"
"India","1107"
"claimed","1055"
"South","1035"
"News","977"
"Asia","967"
"group","909"
"Taliban","822"
"killed","817"
"Killed","792"
"Terrorism","761"
"Afghan","748"
