word,count
"Russia","409"
"responsibility","193"
"motive","183"
"specific","177"
"Ingushetia","130"
"claimed","129"
"group","120"
"Watch","119"
"BBC","115"
"Monitoring","113"
"Terror","103"
"News","97"
"Worldwide","96"
"police","92"
"Police","85"
