word,count
"Iraq","2394"
"motive","1350"
"responsibility","1199"
"specific","1120"
"Baghdad","917"
"claimed","865"
"group","731"
"killed","631"
"Al","614"
"reported","545"
"bomb","539"
"News","514"
"Killed","484"
"wounded","442"
"detonated","429"
