word,count
"Colombia","352"
"FARC","194"
"incident","167"
"motive","124"
"specific","123"
"Armed","116"
"Forces","115"
"responsibility","108"
"Spanish","108"
"summary","106"
"based","106"
"originally","105"
"written","105"
"Revolutionary","105"
"El","95"
"National","91"
"article","81"
"partially","79"
"Bogota","75"
