word,count
"Nicaragua","8"
"incident","6"
"wounded","5"
"National","5"
"responsibility","5"
"group","5"
"claimed","5"
"Dominican","5"
"supporters","4"
"Sandinista","4"
"Assailants","4"
"fire","4"
"McKenzie","4"
"attacked","3"
"Desmond","3"
"Attacks","3"
"city","3"
"security","3"
"bus","3"
"department","3"
