word,count
"claimed","3924"
"Pakistan","3865"
"responsibility","3785"
"killed","3680"
"group","3018"
"province","2863"
"incident","2618"
"Afghan","2489"
"injured","2291"
"Afghanistan","2274"
"News","2243"
"police","1944"
"Press","1825"
"blast","1809"
"India","1755"
