word,count
"group","603"
"claimed","576"
"responsibility","549"
"province","543"
"Thailand","524"
"Philippines","430"
"killed","384"
"News","345"
"incident","331"
"injured","272"
"police","267"
"district","266"
"Post","261"
"Bangkok","260"
"Philippine","233"
