word,count
"claimed","41"
"Mexico","36"
"responsibility","35"
"incident","32"
"attacks","31"
"group","30"
"fire","27"
"News","23"
"mosque","21"
"States","19"
"United","19"
"Press","19"
"city","16"
"Service","15"
"Associated","15"
"assailant","15"
"state","15"
"clinic","15"
"Assailants","14"
"Sources","14"
