word,count
"China","17"
"LexisNexis","8"
"Academic","8"
"motive","8"
"specific","8"
"responsibility","7"
"claimed","7"
"Press","7"
"Urumqi","6"
"group","6"
"Xinjiang","5"
"Chinese","5"
"reported","5"
"building","5"
"News","5"
"Hong","5"
"Associated","4"
"Tibetan","4"
"Monitoring","4"
"Hurt","4"
