word,count
"Honduras","19"
"political","16"
"Francisco","13"
"Morazan","13"
"Tegucigalpa","12"
"National","10"
"Worldwide","9"
"Tracking","9"
"motive","9"
"responsibility","9"
"Center","9"
"suspected","9"
"specific","9"
"Incidents","9"
"group","9"
"Counterterrorism","9"
"System","9"
"claimed","9"
"carried","8"
"assailants","8"
