word,count
"Athens","304"
"Greece","243"
"motive","228"
"News","197"
"specific","179"
"responsibility","169"
"claimed","162"
"Agency","159"
"LexisNexis","138"
"Academic","135"
"National","134"
"Center","129"
"France","129"
"group","129"
"Worldwide","126"
"Incidents","126"
"System","125"
"Tracking","125"
"Counterterrorism","123"
