pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2000-12-31T00:00:00Z,glocations,NEWJERSEY,690,0.0,Remember  Y2K?  Well,  It  Gets  Worse. 
 2000-12-15T00:00:00Z,glocations,ISTANBUL(TURKEY),412,0.0,Fearing  Terrorism,  U.S.  Keeps  Consulates  in  Turkey  Closed 
 2000-12-10T00:00:00Z,glocations,NEWJERSEY,850,0.0,The  Tale  of  Buffy  and  the  Deerslayer 
 2000-12-10T00:00:00Z,glocations,NAURU,5289,0.0,The  Billion-Dollar  Shack 
 2000-11-21T00:00:00Z,glocations,ISRAEL,636,0.0,Israel  Charges  Palestinians  With  Flouting  Commitments 
 2000-11-15T00:00:00Z,glocations,ISRAEL,555,0.0,Poll  Shows  Palestinians  No  Longer  Back  U.S.-Led  Talks 
 2000-11-08T00:00:00Z,glocations,SOLOGNE(FRANCE),2626,0.0,Just  Beyond  Paris,  a  Bountiful  Wilderness 
 2000-10-29T00:00:00Z,glocations,COLOMBIA,1262,0.0,Behind  Colombia's  Election  Hoopla,  Rebels  Wield  Power 
 2000-10-29T00:00:00Z,glocations,CHINA,2734,0.0,Why  This  Nostalgia  For  Fruits  of  Chaos? 
 2000-10-29T00:00:00Z,glocations,CHICAGO(ILL),883,0.0,Out  of  the  Loop,  Art  From  Chicago 
 2000-10-22T00:00:00Z,glocations,YEMEN,1150,0.0,Yemeni  and  U.S.  Teams  Focus  On  Boat  Used  to  Attack  Cole 
 2000-10-22T00:00:00Z,glocations,WESTTIMOR(INDONESIA),958,0.0,The  World;  And  Justice  For  All? 
 2000-10-17T00:00:00Z,glocations,YEMEN,176,0.0,Case  Goes  to  New  York  F.B.I.  Office 
 2000-10-17T00:00:00Z,glocations,YEMEN,1256,0.0,Where  U.S.  Power  Is  Beside  the  Point 
 2000-10-15T00:00:00Z,glocations,IRAQ,773,0.0,Iraq  Reports  Safe  Ending  To  Hijacking  Of  Saudi  Jet 
 2000-10-14T00:00:00Z,glocations,YEMEN,1688,0.0,Toll  Rises  to  17  in  Ship  Blast,  as  U.S.  Hunts  Suspects 
 2000-10-12T00:00:00Z,glocations,UNITEDSTATES,363,0.0,Senate  Passes  Bill  on  Terror  Victims'  Lawsuits 
 2000-10-10T00:00:00Z,glocations,WESTTIMOR(INDONESIA),1299,0.0,Timorese  Refugees  Tell  of  Terror  By  Militias  After  Foreigners  Left 
 2000-10-10T00:00:00Z,glocations,ISRAEL,508,0.0,Israel's  Deadly  Errors 
