pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2011-12-30T00:00:00Z,glocations,Turkey,534,0.0,Turkish  Airstrikes  Kill  Smugglers  Mistaken  for  Kurdish  Separatists 
 2011-12-27T00:00:00Z,glocations,Somalia,38,0.0,Rapes  on  the  Rise  in  Somalia 
 2011-12-27T00:00:00Z,glocations,Somalia,38,0.0,Rapes  on  the  Rise  in  Somalia 
 2011-12-18T00:00:00Z,glocations,Iraq,1032,0.0,Iraq  After  the  U.S.  Military  Withdrawal 
 2011-12-18T00:00:00Z,glocations,Pakistan,5969,0.0,The  Pakistanis  Have  a  Point 
 2011-12-08T00:00:00Z,glocations,CampAshraf(Iraq),281,0.0,G.O.P.  Lawmakers  Want  Iranian  Group  Off  Terrorism  List 
 2011-11-28T02:36:58Z,glocations,Mumbai(India),347,0.0,After  Mumbai  Remembrances,  Anger 
 2011-11-25T08:20:28Z,glocations,TahrirSquare(Cairo),841,0.0,Breakfast  Meeting,  Nov.  25 
 2011-11-24T00:00:00Z,glocations,Turkey,113,0.0,Turkey:  Apology  for  ’30s  Massacres 
 2011-11-18T00:00:00Z,glocations,Somalia,722,0.0,African  Union  Considers  Sending  Ethiopian  Troops  to  Somalia 
 2011-11-12T00:00:00Z,glocations,China,1650,0.0,Dreaming  of  a  Normal  Life  in  China 
 2011-11-04T00:00:00Z,glocations,AbuGhraib(Iraq),1041,0.0,At  Abu  Ghraib,  Ambivalence  on  America’s  Departure 
 2011-11-04T00:00:00Z,glocations,Russia,648,0.0,Russian  Terror  Law  Has  Unlikely  Targets 
 2011-11-03T03:14:15Z,glocations,Russia,688,0.0,Medvedev's  Time 
 2011-11-02T00:00:00Z,glocations,Pakistan,895,0.0,With  a  Friend  Like  This 
 2011-11-01T00:00:00Z,glocations,Iraq,747,0.0,Iraq  Arrests  More  in  Wake  of  Tip  About  Coup 
 2011-10-28T00:00:00Z,glocations,GazaStrip,1089,0.0,Making  the  Uneasy  Transition  From  Prisoner  to  Celebrity 
 2011-10-23T00:00:00Z,glocations,Russia,494,0.0,Russia  Will  Bar  Some  U.S.  Citizens  in  Retaliation 
 2011-10-20T14:20:00Z,glocations,Israel,652,0.0,Dealing  With  the  Enemy 
 2011-10-20T00:00:00Z,glocations,Turkey,761,0.0,Turkey  Pursues  Kurdish  Rebels  After  24  Soldiers  Are  Killed  Near  Iraq 
 2011-10-17T00:00:00Z,glocations,Iran,536,0.0,Iran  Reacts  to  Pressure  From  America 
 2011-10-17T00:00:00Z,glocations,Israel,1226,0.0,Israel  Releases  Names  of  477  Prisoners  to  Be  Freed  in  Trade 
 2011-10-16T00:00:00Z,glocations,NewYorkCity,2738,0.0,Those  Third-Term  Blues 
 2011-10-12T20:30:35Z,glocations,NewYorkCity,1774,0.0,A  Shelf-Obsessed  Writer 
 2011-10-12T00:00:00Z,glocations,Israel,1310,0.0,Israel  and  Hamas  Agree  to  Swap  Prisoners  for  Soldier 
 2011-10-11T01:00:23Z,glocations,India,478,0.0,Newswallah:  In  the  English-Language  Press  Tuesday 
 2011-10-06T00:00:00Z,glocations,Russia,1086,0.0,With  Rare  Double  U.N.  Veto  on  Syria,  Russia  and  China  Try  to  Shield  Friend 
 2011-10-05T12:48:21Z,glocations,FortDrum(NY),1606,0.0,Back  Home,  and  Homeless 
 2011-10-04T13:28:19Z,glocations,LitchfieldCounty(Conn),1456,0.0,Litchfield  County,  Easy  on  the  Wallet 
 2011-09-30T00:00:00Z,glocations,Bahrain,648,0.0,Bahrain  Court  Hands  Down  Harsh  Sentences  to  Doctors  and  Protesters 
 2011-09-26T13:57:20Z,glocations,Algeria,519,0.0,Algerian  Activists  Struggle  Amid  Confusion  on  Social  Networks 
 2011-09-20T00:00:00Z,glocations,GreatBritain,498,0.0,British  Police  Announce  Terrorism  Arrests  in  Birmingham 
 2011-09-18T00:32:46Z,glocations,Pakistan,298,0.0,Newswallah:  Long  Reads  Edition 
