pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2012-05-21T00:00:00Z,glocations,Libya,1059,0.0,Libyan’s  Death  Brings  Up  Debate  Over  His  Release 
 2012-05-19T16:54:26Z,glocations,AssateagueIsland,1068,0.0,Wild  Ponies  and  Wild  Weather 
 2012-05-06T00:00:00Z,glocations,Honduras,1478,0.0,Lessons  of  Iraq  Help  U.S.  Fight  a  Drug  War  in  Honduras 
 2012-04-29T00:00:00Z,glocations,Philippines,1131,0.0,In  the  Philippines,  Haunted  by  History 
 2012-04-28T00:00:00Z,glocations,Denmark,565,0.0,Danish  Police  Arrest  Three  in  Terrorism  Plot 
 2012-04-23T00:00:00Z,glocations,UpperWestSide(NYC),653,0.0,A  Napoleonic  Dog  and  Other  Reader  Tales 
 2012-04-19T20:55:00Z,glocations,China,1003,0.0,After  Scandal,  China  Takes  a  Moral  Inventory 
 2012-04-10T00:00:00Z,glocations,Syria,450,0.0,President  Assad’s  Latest  Bluff 
 2012-04-08T00:00:00Z,glocations,Texas,855,0.0,A  Fresh  Discovery,  Three  Decades  in  the  Making 
 2012-04-08T00:00:00Z,glocations,Tibet,1098,0.0,China  Said  to  Detain  Returning  Tibetan  Pilgrims 
 2012-03-29T00:00:00Z,glocations,Turkey,1159,0.0,In  Turkish  Restoration,  a  Violent  History  Unearthed 
 2012-03-25T00:00:00Z,glocations,Iraq,1299,0.0,As  Displaced  Return  to  Iraq,  New  Tensions  for  Neighbors 
 2012-03-24T00:00:00Z,glocations,France,733,0.0,Loner,  Loser,  Killer 
 2012-03-22T00:00:00Z,glocations,Iran,907,0.0,The  Bomb  and  the  Bomber 
 2012-03-16T13:20:00Z,glocations,China,1368,0.0,Chinese  Sculptors'  Exploration  of  Ancient  Traditions  Sparks  Artistic  Rebirth 
 2012-03-10T00:00:00Z,glocations,Uganda,459,0.0,In  Uganda,  Few  Can  See  Kony  Video 
 2012-03-03T00:00:00Z,glocations,SinaiPeninsula(Egypt),1174,0.0,Israel  Guards  Against  Increased  Terror  Peril  From  a  Laxly  Patrolled  Sinai 
 2012-03-02T00:00:00Z,glocations,Turkey,309,0.0,Blast  in  Istanbul  Injures  10  Police  Officers 
 2012-02-24T11:00:06Z,glocations,RockefellerCenter(NYC),873,0.0,A  Boy's  View  of  New  York,  50  Years  Ago 
 2012-02-24T00:00:00Z,glocations,France,878,0.0,Denying  the  Right  to  Deny 
 2012-02-23T00:00:00Z,glocations,SouthSudan,793,0.0,Dodging  Bombers  in  Sudan 
 2012-02-23T00:00:00Z,glocations,Syria,1733,0.0,Ghastly  Images  Flow  From  Shattered  Syrian  City 
 2012-02-23T00:00:00Z,glocations,Germany,1145,0.0,Relatives  Seek  Closure  After  Killings  Tied  to  Neo-Nazi  Ring 
 2012-02-23T00:00:00Z,glocations,Syria,1690,0.0,Two  Western  Journalists  Killed  in  Syria  Shelling 
 2012-02-16T00:00:00Z,glocations,Iran,1272,0.0,Aggressive  Acts  by  Iran  Signal  Pressure  on  Its  Leadership 
 2012-02-16T00:00:00Z,glocations,Israel,300,0.0,Israel  Says  Iran’s  ‘Acts  of  Terror’  Are  Clear 
 2012-02-15T00:00:00Z,glocations,Thailand,1048,0.0,Blasts  in  Bangkok  Add  to  Suspicions  About  Iran 
 2012-02-13T19:34:07Z,glocations,AcehProvince(Indonesia),748,0.0,Bin  Laden  Link  to  'Demolition  Man'? 
 2012-02-13T00:00:00Z,glocations,Russia,1703,0.0,TV  in  Putin’s  Russia:  Jesters,  Strivers  and  a  Longing  for  Normalcy 
 2012-02-12T00:00:00Z,glocations,Istanbul(Turkey),4055,0.0,The  Istanbul  Art-Boom  Bubble 
 2012-01-31T00:00:00Z,glocations,Russia,850,0.0,‘The  Suffering  Olympics’ 
 2012-01-27T09:14:17Z,glocations,Afghanistan,576,0.0,The  Death  of  a  Poser 
 2012-01-26T00:00:00Z,glocations,Nigeria,803,0.0,Nigeria’s  Insistent  Insurrection 
 2012-01-21T00:00:00Z,glocations,Brownsville(NYC),656,0.0,Threat  From  Gangs  Heightens  Anxiety  in  a  Brooklyn  Neighborhood 
 2012-01-18T20:15:58Z,glocations,Pakistan,614,0.0,In  Pakistan's  Coup  Intrigue,  an  X-Rated  Plot  Twist 
 2012-01-19T00:00:00Z,glocations,Turkey,1284,0.0,Turkish  Charity  Tells  Battered  Women  How  to  Save  Their  Lives  --  With  a  Gun 
 2012-01-18T16:45:00Z,glocations,Pakistan,1189,0.0,Pakistan  Counts  Its  Disappeared 
 2012-01-18T00:00:00Z,glocations,GreatBritain,890,0.0,European  Court  Rules  Britain  Cannot  Deport  Terrorism  Suspect 
 2012-01-16T08:04:08Z,glocations,India,2156,0.0,A  Conversation  With:  Shoma  Chaudhury 
 2012-01-14T00:00:00Z,glocations,Hungary,1277,0.0,The  Aftertaste  of  Goulash  Communism 
 2012-01-14T00:00:00Z,glocations,Thailand,721,0.0,Arrest  in  Thailand  After  U.S.  Terror  Alert 
 2012-01-08T00:00:00Z,glocations,Iraq,1087,0.0,Iraq  Turns  Justice  Into  a  Show,  and  Terror  Confessions  a  Script 
 2012-01-08T00:00:00Z,glocations,Germany,1688,0.0,Himmler  and  Heydrich:  Hitler’s  Lieutenants 
 2012-01-02T00:00:00Z,glocations,Iraq,893,0.0,How  Iraq  Can  Define  Its  Destiny 
 2012-01-01T00:00:00Z,glocations,Haiti,1354,0.0,Haiti’s  Tragic  History 
 2012-09-11T00:00:00Z,glocations,NEWYORKCITY,439,0.0,Families  Take  a  First  Look  at  September  11  Museum 
 2012-05-26T00:00:00Z,glocations,PERU,1347,0.0,Peru  Forced  To  Confront  Deep  Scars  Of  Civil  War 
 2012-05-21T00:00:00Z,glocations,INDONESIA,937,0.0,Indonesia's  Rising  Religious  Intolerance 
 2012-05-20T00:00:00Z,glocations,ASSATEAGUEISLANDNATIONALSEASHORE,1075,0.0,Wild  Ponies  And  Wild  Weather 
 2012-05-20T00:00:00Z,glocations,ETHIOPIA,870,0.0,For  an  Ethiopia  in  Transition,  Guarded  Hope  for  Freer  Journalism 
 2012-05-17T00:00:00Z,glocations,GREECE,1451,0.0,Greek  Crisis  Aggravated  by  Flight  From  Banks 
 2012-05-05T00:00:00Z,glocations,HONDURAS,1478,0.0,A  U.S.  Drug  War  Inside  Honduras,  Waged  Iraq-Style 
 2012-04-13T00:00:00Z,glocations,NEWYORKCITY,189,0.0,Joke  Grenade  Touches  Off  Evacuation  Of  a  Building 
 2012-02-21T00:00:00Z,glocations,LAKESUPERIOR,666,0.0,POSTINGS      RECENT  ENTRIES  FROM  OUR  BLOGS 
