word,count
"Barnes","24"
"devices","18"
"Mexico","18"
"Mexican","14"
"SUV","13"
"Cherry","12"
"Creek","12"
"responsibility","12"
"group","12"
"United","11"
"SUVs","10"
"States","9"
"years","9"
"sentenced","9"
"killed","9"
"guilty","9"
"planted","9"
"Grant","9"
"firebombs","9"
"Denver","9"
