word,count
"responsibility","4"
"palace","4"
"explosion","3"
"blast","3"
"claimed","3"
"Tajik","3"
"presidential","3"
"Baku","2"
"casualties","2"
"Staff","2"
"party","2"
"Catholic","2"
"Avan","2"
"killed","2"
"Dushanbe","2"
"attacked","2"
"located","2"
"offices","2"
"Yerevan","2"
"President","2"
